ID,MET,METphi,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total_products,Total_b,Total_j,Total_g,Total_leptons
2045,47871.6,-0.263612,155388.0,129162.0,0.624846,2.56615,282842.0,77733.0,1.96408,-0.473396,121086.0,49625.3,1.54023,-2.68181,60495.4,45538.7,-0.7819699999999999,1.4344299999999999,6,2,4,0,0
2046,136851.0,-3.00482,283807.0,129001.0,1.4165,0.728341,1562300.0,79447.1,-3.67123,0.061212199999999994,73028.7,57243.2,0.701228,-2.04956,66214.0,56166.4,0.524997,2.56066,13,3,9,1,0
2047,52585.6,-0.06739760000000002,1506750.0,1207720.0,-0.674383,2.71392,1031420.0,975122.0,-0.29830300000000004,0.27839899999999995,885189.0,788338.0,-0.475725,-1.3584200000000002,158798.0,34641.2,2.20225,-2.81148,4,0,4,0,0
2048,225774.0,-0.48706099999999997,128885.0,125009.0,0.21735,2.72439,159527.0,118974.0,0.786512,3.13332,110180.0,105742.0,0.24356,1.7106700000000001,106494.0,97111.0,-0.404742,-0.156055,7,2,5,0,0
2049,8802.04,-2.32965,140395.0,47830.1,1.73873,0.22539299999999998,37992.8,37149.4,0.0436006,0.277043,932408.0,36413.8,-3.93555,-1.50881,1000250.0,35661.0,4.02676,-1.50568,7,0,7,0,0
2050,51468.4,0.920193,171204.0,89712.0,1.25658,-2.0872,38595.6,37083.5,-0.163426,-1.74433,368460.0,25743.9,3.35284,1.8883900000000002,75188.1,52294.6,0.904558,1.08477,4,0,3,0,1
2051,27970.8,0.792792,236512.0,116243.0,-1.33585,-0.36973,93188.4,88273.4,-0.31996,-2.49891,212967.0,75608.1,-1.69165,2.39189,358659.0,64669.3,2.3974,0.37864899999999996,7,3,4,0,0
2052,50368.6,0.7507510000000001,703015.0,129179.0,-2.37865,-1.09948,130734.0,127637.0,0.0521234,1.6464299999999998,83752.3,67864.9,0.6524979999999999,1.26756,187669.0,65879.3,-1.70417,-2.8557799999999998,7,2,5,0,0
2053,55283.3,-1.90474,194322.0,184811.0,0.261964,-2.77914,99210.6,89583.8,-0.452034,1.3572799999999998,2138110.0,69109.5,4.12485,-0.1384,326479.0,51136.3,2.53971,-0.16225599999999998,8,2,6,0,0
2054,73234.1,2.4577299999999997,431788.0,348124.0,0.666987,2.53348,246421.0,130066.0,-1.25004,-0.380372,268392.0,128515.0,1.36574,-0.5281779999999999,467281.0,127129.0,1.9745,-0.286936,7,3,4,0,0
2055,22141.0,-2.56891,89647.3,88213.5,0.0465704,-2.30344,172681.0,78106.6,-1.42727,0.8808819999999999,725563.0,48624.7,-3.39475,-0.5095390000000001,53728.7,47703.6,-0.488314,2.7458,5,2,3,0,0
2056,135787.0,2.90042,178591.0,171216.0,-0.0903459,-1.12525,491646.0,116133.0,2.12134,0.499508,124649.0,109836.0,0.489173,2.2290400000000004,48039.7,47061.4,0.0145043,-0.0393768,6,2,3,1,0
2057,134432.0,3.04042,440259.0,398207.0,-0.427778,-0.5654170000000001,321704.0,314213.0,0.0277177,2.1352,283811.0,227289.0,0.634073,-2.7795900000000002,270903.0,144801.0,-1.23497,-0.7016319999999999,9,3,6,0,0
2058,17539.9,1.2496200000000002,182689.0,130131.0,-0.870975,3.1179900000000003,87243.4,80750.3,-0.379025,-0.8126439999999999,47086.6,42489.3,-0.4137810000000001,0.31790799999999997,39646.6,32053.5,0.6478119999999999,0.41884399999999994,5,2,2,1,0
2059,12944.5,-0.535014,120877.0,116751.0,-0.264521,1.57492,72567.5,69899.4,0.268025,-0.574535,72499.3,39923.7,-1.1926,-2.26563,155736.0,27032.1,2.43661,3.01725,6,1,5,0,0
2060,25076.6,-1.61399,193439.0,100217.0,1.26296,2.7311900000000002,257218.0,83302.1,1.7885,1.2268299999999999,133547.0,66241.8,1.32243,-0.24902399999999997,95049.4,61533.8,0.991936,-2.55432,6,1,5,0,0
2061,164630.0,0.78432,391556.0,173753.0,-1.44884,1.7626700000000002,174577.0,138541.0,-0.651844,-2.021,87613.6,75208.1,-0.513716,-0.9883200000000001,52330.2,51295.1,-0.136126,2.85149,9,3,4,0,2
2062,28002.9,0.47803900000000005,120887.0,114113.0,-0.0970166,0.11065799999999999,134607.0,97641.3,0.821678,-2.9201799999999998,188843.0,55450.3,1.89267,-0.0401943,101749.0,47834.5,-1.3817700000000002,2.71504,5,1,4,0,0
2063,35083.1,0.277459,161994.0,113273.0,0.892325,-1.9923,543333.0,99741.3,-2.37956,1.6084100000000001,69900.9,57841.0,-0.613528,-1.50193,90118.6,45937.2,1.29073,1.84333,7,1,6,0,0
2064,72988.4,2.9901400000000002,891889.0,691339.0,0.7031470000000001,-2.53435,739467.0,520941.0,0.857316,0.726161,257375.0,173950.0,0.94082,0.0182273,182417.0,110814.0,1.08273,1.5972899999999999,9,2,7,0,0
2065,16302.9,-3.0670900000000003,99983.0,96076.9,0.262868,0.802895,177822.0,92058.4,1.26224,-1.72028,90408.7,58829.4,0.990138,-2.68817,510676.0,32479.7,-3.44705,1.10816,5,1,4,0,0
2066,23097.4,0.660253,202130.0,174642.0,0.54638,2.44791,169876.0,128942.0,0.764366,-0.776543,115661.0,111375.0,0.093098,1.56502,183185.0,73492.2,1.56134,-0.598461,8,2,6,0,0
2067,19635.0,-1.77164,199488.0,99714.4,1.30587,1.7273,128808.0,75974.6,-1.1143299999999998,-0.744233,63105.5,59038.7,-0.348866,-2.7911799999999998,108084.0,46721.2,1.47085,2.7139900000000003,7,2,5,0,0
2068,55763.3,1.46555,234444.0,194929.0,-0.5974689999999999,-2.86809,138693.0,118640.0,-0.558081,0.539378,97940.6,55520.3,1.14108,-0.928319,109937.0,26099.6,-2.11323,-0.8943909999999999,5,1,3,0,1
2069,165802.0,2.67807,1183040.0,684276.0,1.13265,0.012686,578821.0,306965.0,-1.23879,-2.52964,241921.0,208409.0,0.551244,-2.56402,203280.0,175997.0,-0.532572,1.57028,10,2,8,0,0
2070,45888.9,-3.12995,290482.0,167064.0,1.14306,-1.5778,1365190.0,163944.0,2.80873,2.20771,146873.0,107241.0,0.832457,0.04504280000000001,289141.0,41441.8,2.6303,-0.169975,7,0,7,0,0
2071,23235.9,-0.21379,148663.0,145051.0,0.201879,-1.5324200000000001,296512.0,97253.8,-1.77807,2.20971,98975.0,84379.9,-0.562496,1.2422,117591.0,69871.4,-1.10302,-2.55935,5,2,2,0,1
2072,26485.1,0.37198200000000003,149807.0,141406.0,0.292586,-2.56372,154121.0,111298.0,-0.794945,1.3139399999999999,438840.0,35518.8,3.20535,-0.0871013,33636.5,31150.5,-0.382947,-1.00393,4,1,3,0,0
2073,68016.0,-2.78756,376645.0,137583.0,-1.65887,-0.702563,406755.0,117228.0,-1.91212,2.14229,119092.0,87235.8,-0.829551,1.63619,112125.0,69401.0,-1.05008,-0.337803,11,4,7,0,0
2074,24767.3,0.0867279,83520.3,65547.3,-0.6758069999999999,-0.171524,142354.0,43402.4,1.85456,0.8145100000000001,104133.0,35982.9,1.72158,1.86686,115126.0,91977.0,0.695386,-2.64578,4,1,2,0,1
2075,71177.4,-2.84918,98688.5,86051.8,0.518878,2.2259900000000004,82260.1,77014.4,0.326566,-0.47311099999999995,88774.0,46259.4,-1.26506,-0.873975,38358.4,37342.4,0.017344799999999997,0.5666180000000001,4,2,2,0,0
2076,19608.8,3.07593,90291.3,77129.3,0.571206,-0.348015,93282.9,68799.7,0.8123199999999999,2.55178,159195.0,66914.6,-1.5093299999999998,-1.22464,50351.8,48592.4,0.203458,-3.02189,7,1,6,0,0
2077,118486.0,-1.8705900000000002,583753.0,537647.0,-0.294994,1.06522,508750.0,483641.0,0.280206,-2.2326200000000003,152539.0,141156.0,-0.354107,1.7518799999999999,142449.0,136796.0,0.253409,-0.8719469999999999,8,4,4,0,0
2078,65627.1,1.69938,175526.0,111505.0,0.997299,-1.51548,61953.2,55950.2,0.4075,1.8056599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0
2079,61132.8,2.04923,112248.0,110720.0,-0.114488,-1.6897900000000001,77359.6,75439.3,0.152001,1.17296,96699.0,73697.7,0.7633449999999999,0.466713,128513.0,33965.1,2.00235,-2.21199,4,1,3,0,0
2080,26074.0,-0.0085854,129321.0,92208.1,-0.8689040000000001,-1.71517,79010.6,73061.6,-0.356708,0.645994,51900.9,50172.0,-0.218544,2.39791,206854.0,47017.1,2.15986,2.60244,5,2,3,0,0
2081,180416.0,2.50478,1167880.0,687365.0,-1.10774,-0.33636,610323.0,349174.0,-1.14934,-3.1143,902123.0,243302.0,-1.98458,2.15778,487377.0,119048.0,2.08615,-2.20792,7,1,5,0,1
2082,131510.0,2.17753,1107040.0,547032.0,-1.31899,-0.313152,614599.0,265287.0,1.4741,2.9797599999999997,309137.0,174947.0,1.16872,-2.7261900000000003,91909.7,86856.1,0.111269,2.0802,9,4,4,0,1
2083,18946.8,0.334611,267437.0,182195.0,0.925235,-3.10684,105157.0,104590.0,0.0401196,-0.0699023,67522.8,66817.7,-0.12520599999999998,0.839385,61987.9,38016.0,-1.05806,-0.8777389999999999,6,2,4,0,0
2084,58910.5,-0.376794,297206.0,142599.0,1.3594700000000002,2.98599,283102.0,136884.0,1.34289,-0.513188,83808.9,68961.5,0.635139,1.87765,41381.9,37780.2,0.408486,2.94844,7,1,6,0,0
2085,54905.3,2.03708,890433.0,103840.0,-2.83792,-1.3015,99939.7,96530.2,-0.0944178,1.10828,105659.0,63419.7,-1.09345,-2.6757,0.0,0.0,0.0,0.0,3,2,1,0,0
2086,114735.0,0.914502,1677070.0,365408.0,2.20331,-2.07705,237900.0,235094.0,0.105526,0.9929370000000001,413504.0,147490.0,-1.6840000000000002,2.4656700000000003,296061.0,103529.0,-1.7090299999999998,-0.47467299999999996,4,0,4,0,0
2087,51065.9,1.9706599999999999,362878.0,102071.0,1.94014,-0.863207,53513.6,50705.3,0.299269,-0.9254389999999999,50041.4,47708.8,0.295085,2.51856,437811.0,46292.5,2.93677,2.16871,4,1,3,0,0
2088,60091.3,2.4593599999999998,79477.4,74611.6,-0.0144631,0.43191899999999994,199732.0,53361.2,1.99231,1.13058,26031.1,24793.5,-0.29089,1.52846,227348.0,81133.4,1.69006,-2.85663,5,2,1,1,1
2089,8951.74,-2.22255,138812.0,68534.4,1.32655,1.3889200000000002,57814.5,54750.9,-0.241542,0.352837,53063.9,49890.9,-0.2339,-2.1124099999999997,228140.0,49731.4,2.20271,-2.0132,5,3,2,0,0
2090,64845.5,1.64759,154506.0,105542.0,0.926069,0.6432479999999999,293711.0,87905.4,1.87485,0.74458,96114.6,65191.1,0.913211,-1.42933,60495.8,58876.0,0.0721315,-1.95901,10,2,8,0,0
2091,51880.3,2.5878099999999997,252110.0,44971.4,-2.40801,-1.08984,35271.5,29042.2,0.629798,2.54442,30499.5,28947.6,-0.165936,-0.45321300000000003,52314.7,14297.3,-1.97114,-2.8801400000000004,4,1,2,0,1
2092,61707.1,-2.35427,614900.0,106948.0,2.43439,0.575308,336453.0,65757.3,2.31458,2.4086,289047.0,52758.3,2.38523,-1.80538,49836.4,33025.9,0.95306,-1.5581200000000002,5,1,4,0,0
2093,37353.7,2.76828,246603.0,144478.0,-1.12192,-1.6600400000000002,905980.0,134810.0,2.59168,0.606367,154126.0,127360.0,0.635074,-3.11052,207351.0,86323.0,-1.51334,-0.119123,7,2,5,0,0
2094,308211.0,0.176708,976619.0,224817.0,2.14817,-2.8943,600313.0,192998.0,1.80033,2.88377,577113.0,97734.0,2.46155,-0.0629344,72783.8,63329.6,-0.514707,-1.1586299999999998,5,2,2,0,1
2095,19676.2,-0.882491,277846.0,209124.0,0.771167,0.152873,142099.0,141380.0,-0.0396634,3.00486,110145.0,95103.5,0.52784,2.19539,141189.0,67536.9,1.35513,-1.51768,10,4,6,0,0
2096,28935.7,1.56451,113533.0,103526.0,0.427343,2.2038900000000003,100895.0,99406.9,-0.0268332,-1.1995,44411.8,32391.5,0.803918,0.527153,40016.5,28072.9,-0.8925219999999999,-2.44509,4,2,1,0,1
2097,37488.1,2.1402799999999997,231984.0,96583.5,1.5121,2.6021,205733.0,74736.7,1.66599,-1.34801,67789.6,61919.3,0.413329,-0.114201,358500.0,38386.2,2.9241900000000003,-0.193855,4,1,3,0,0
2098,46124.2,1.76532,551502.0,128626.0,-2.13459,-2.70997,232492.0,94503.4,-1.54785,0.7246020000000001,76814.4,73522.9,0.29032600000000003,0.24008600000000002,63042.4,50440.8,-0.6835140000000001,-2.16113,7,2,5,0,0
2099,83637.2,-2.8147900000000003,119401.0,79122.8,-0.968323,0.7691479999999999,101401.0,69503.5,0.915922,-1.01052,168302.0,39085.1,-2.13818,-2.21215,35675.7,27482.2,0.744905,1.49175,5,0,5,0,0
2100,29333.5,-1.08348,80543.1,78745.7,-0.180657,0.8297450000000001,291817.0,42457.0,-2.61483,-0.9388120000000001,79765.8,33667.8,-1.50353,-2.4546900000000003,32862.3,32453.4,0.0180734,2.11918,6,0,5,0,1
2101,69346.8,2.8542799999999997,167600.0,111665.0,0.943234,0.5837359999999999,89905.3,65010.4,-0.845842,-1.19394,48089.4,44096.5,-0.422409,2.2985,186233.0,60431.7,-1.7912,-1.9364599999999998,4,0,2,1,1
2102,206375.0,-2.82308,477119.0,336536.0,0.873676,0.7869430000000001,176341.0,159978.0,-0.434725,2.93526,380915.0,137258.0,1.67894,-0.8606379999999999,143095.0,106421.0,0.806706,1.45773,11,4,6,0,1
2103,39207.7,1.89063,310979.0,138768.0,-1.44349,1.6109,791143.0,105304.0,-2.70507,-0.849942,383222.0,104676.0,-1.96695,2.8276,91356.6,83885.2,0.404077,-0.6296510000000001,10,1,9,0,0
2104,79213.2,-0.934723,442567.0,121261.0,-1.96778,1.66378,312207.0,115535.0,-1.64562,3.0228200000000003,77156.1,75742.2,0.16509200000000002,-1.92615,237305.0,62723.6,-2.00536,0.913643,9,4,3,1,1
2105,53367.9,2.15377,135443.0,131580.0,0.218269,2.45056,393968.0,120094.0,1.85673,-1.0562200000000002,108237.0,63236.3,1.13092,-0.677949,133120.0,61838.4,1.39164,1.15851,8,2,6,0,0
2106,108287.0,1.04611,224668.0,164676.0,0.8250770000000001,-2.22914,144084.0,103445.0,0.851591,2.90598,205702.0,92295.0,1.43736,1.07926,1859200.0,88899.1,-3.73295,-0.896394,7,0,7,0,0
2107,36073.7,-2.70615,217552.0,151999.0,-0.895443,-0.307213,127692.0,120750.0,-0.333652,0.05680790000000001,232947.0,117380.0,-1.29737,2.45255,930546.0,101191.0,-2.90873,-3.03282,8,2,5,0,1
2108,71381.5,-2.33753,423912.0,300611.0,0.8732979999999999,1.27576,296427.0,270619.0,-0.319882,-1.66481,361909.0,196640.0,1.2170299999999998,0.6456529999999999,451695.0,118177.0,2.01155,-2.69705,7,4,3,0,0
2109,29476.5,-2.62892,291948.0,170050.0,-1.12817,-1.28155,207819.0,166078.0,-0.6322270000000001,1.4708299999999999,100889.0,66347.1,-0.968895,-2.3574200000000003,246182.0,56056.3,-2.15866,0.5832109999999999,7,1,6,0,0
2110,95689.3,2.66135,265469.0,147640.0,-1.18851,-1.28811,379820.0,128838.0,-1.74217,-1.03303,1214760.0,125629.0,2.95927,-2.2648900000000003,119482.0,117748.0,-0.0403566,1.3870200000000001,11,3,8,0,0
2111,47822.3,1.36307,205811.0,110019.0,1.23616,-0.143867,164112.0,104950.0,1.0043,-2.42076,53714.3,53608.8,-0.022111900000000004,1.1498700000000002,452733.0,33334.5,-3.30032,2.70308,5,0,5,0,0
2112,41096.4,2.21054,153900.0,80828.1,-1.25818,-2.39188,111762.0,73985.4,-0.950589,0.7317229999999999,88263.4,41294.2,-1.38755,-0.109097,587670.0,40997.8,-3.35443,-0.449689,6,2,3,0,1
2113,63791.8,-1.44628,170424.0,157984.0,-0.227533,0.608941,132201.0,129119.0,-0.121092,-2.63789,72732.3,66568.9,0.417059,1.6375899999999999,101654.0,57271.6,1.1698,2.57878,6,2,4,0,0
2114,26459.3,-0.1312,223847.0,90582.8,-1.54958,1.9892400000000001,406519.0,90019.6,-2.18796,-3.0937799999999998,439838.0,87767.2,-2.29274,-0.403878,60312.2,39635.2,-0.971662,-2.6576400000000002,5,0,5,0,0
2115,6821.28,-3.05865,337058.0,78289.3,2.13847,-0.0142447,134708.0,65265.1,1.3491,-2.20086,55341.3,46451.1,0.574513,2.13502,35536.8,34138.2,-0.21952600000000005,3.08145,6,1,5,0,0
2116,19245.3,-2.62935,515707.0,188304.0,-1.66366,-2.65712,277724.0,187704.0,-0.918274,0.229044,147774.0,146545.0,-0.112696,0.8303309999999999,574916.0,88451.5,-2.55864,-2.49797,6,1,5,0,0
2117,4323.01,-2.28585,309029.0,212223.0,-0.903738,-1.14691,148973.0,143078.0,0.218513,1.67868,1758420.0,96872.2,-3.59115,2.53785,66678.0,56581.2,0.582539,0.06726599999999999,6,1,5,0,0
2118,32129.7,1.56159,143500.0,99330.7,0.8941979999999999,-1.21022,152734.0,70579.4,1.40415,2.7850599999999996,1811580.0,29872.5,4.79809,-0.9947819999999999,43378.8,28257.9,0.98603,1.9571599999999998,6,0,5,0,1
2119,88583.6,2.8889299999999998,453129.0,280814.0,-1.03849,-0.422063,141028.0,97810.4,0.896424,3.0728,89471.2,87745.3,0.143296,2.81814,80812.2,73348.0,-0.445471,2.34439,7,0,7,0,0
2120,35529.2,-1.9401,145163.0,106719.0,0.820887,2.12717,114650.0,104513.0,0.374259,-2.43528,595602.0,97272.1,2.49797,0.642206,75330.2,49547.6,0.971512,0.46508999999999995,6,2,4,0,0
2121,119650.0,3.1187099999999996,990035.0,75331.6,-3.26753,0.304814,184693.0,52908.7,-1.92145,0.24067399999999997,197768.0,49063.5,-2.07059,-1.21743,46702.5,37657.3,-0.6733,2.24594,4,2,2,0,0
2122,99918.0,-3.10153,389818.0,125415.0,1.79998,-0.0991253,431879.0,83057.6,-2.33149,-2.38035,189009.0,51586.2,1.97067,1.48061,59678.3,51522.7,0.546259,1.8432,6,1,4,0,1
2123,36987.4,-1.9899799999999999,41670.7,41010.5,-0.16154000000000002,-0.27957,44261.3,36844.7,-0.6066739999999999,1.66229,248497.0,35387.1,-2.63685,-0.5946670000000001,272406.0,45568.8,-2.47415,2.53443,4,1,2,1,0
2124,41922.0,-2.53378,187353.0,143936.0,-0.756703,0.811866,82349.7,79312.1,0.260475,-2.53686,52295.6,51006.3,-0.146625,-0.27957,120160.0,48291.4,-1.56079,-0.18609900000000001,6,2,4,0,0
2125,16748.2,-0.644269,124575.0,79918.9,-1.00424,-0.48669700000000005,679507.0,72994.4,-2.92105,2.29579,205281.0,64466.3,-1.82232,-1.59953,597866.0,56790.6,-3.04471,1.6233799999999998,5,1,4,0,0
2126,54610.2,-1.5638100000000001,703022.0,189195.0,1.98506,3.1091,240060.0,157681.0,-0.966701,0.663434,188634.0,155478.0,-0.622183,1.38218,590798.0,130270.0,2.19213,-2.2044799999999998,9,4,5,0,0
2127,31125.2,-0.755391,651747.0,170726.0,-2.01432,3.00802,138117.0,123870.0,-0.4241430000000001,-0.778754,153238.0,112220.0,0.816956,1.75528,169063.0,103016.0,1.0751700000000002,0.347948,6,0,5,0,1
2128,44743.6,-3.05032,598128.0,134521.0,-2.1713,-0.911761,102933.0,93433.5,-0.399023,-0.21879899999999997,118078.0,65718.6,-1.18934,0.331887,56748.9,43447.7,0.740267,0.757609,6,2,2,1,1
2129,44409.0,0.476587,111230.0,89366.8,-0.655315,0.802982,184283.0,89123.8,-1.34989,-2.5259099999999997,66822.7,60698.7,-0.434172,-2.4413400000000003,53841.0,48693.2,0.44857,0.136888,5,2,3,0,0
2130,75598.0,2.38345,150620.0,87026.3,-1.14388,-0.539347,138363.0,66607.6,-1.35743,-2.2378299999999998,90766.9,53572.2,-1.11138,1.28531,32502.7,29588.2,0.379446,0.550374,4,1,3,0,0
2131,17275.2,2.6693,62971.0,62686.0,-0.0387621,-1.8972799999999999,543407.0,60781.8,-2.88028,1.2174399999999999,51034.1,41933.3,-0.635103,0.260707,398223.0,38444.7,-3.02802,-0.656622,7,2,5,0,0
2132,3208.0,0.274683,427619.0,186568.0,-1.46323,0.983974,184495.0,182539.0,-0.0930901,-1.70292,77827.4,73809.1,-0.245277,-2.90793,616439.0,64296.8,-2.95072,2.25477,7,2,5,0,0
2133,14571.9,-1.72413,211799.0,165194.0,-0.718348,-1.49536,222173.0,144037.0,-0.995223,1.93623,467140.0,51959.9,2.88592,1.5498399999999999,56834.1,47483.9,-0.612196,0.832593,6,1,5,0,0
2134,69822.0,1.4922799999999998,78510.7,41899.3,-1.23521,-1.23833,147071.0,32182.1,-2.20046,-1.94298,129683.0,31344.0,-2.09828,1.32796,0.0,0.0,0.0,0.0,3,1,0,0,2
2135,84811.1,1.7239400000000002,474623.0,127416.0,-1.9861,-1.0619100000000001,134275.0,75512.7,-1.16796,-2.97257,64978.9,57941.2,-0.393051,0.808894,598297.0,47282.7,-3.22948,-0.988207,7,1,5,0,1
2136,40987.8,-0.3324,296907.0,69501.0,2.13022,-2.9304200000000002,170409.0,67883.0,1.56671,2.59635,69278.8,65653.0,0.250731,0.0525433,41206.9,39774.1,0.205294,2.26933,6,1,5,0,0
2137,34697.9,-0.955715,459336.0,47919.6,-2.95058,1.43654,63329.4,47234.5,0.7671640000000001,-1.8357299999999999,76128.1,34898.3,-1.41217,2.13123,46549.7,32864.3,-0.8819319999999999,-0.162995,7,1,6,0,0
2138,70338.8,2.6777,506977.0,101872.0,2.28452,0.7002619999999999,572398.0,56287.8,3.00998,-1.67467,135106.0,54985.7,1.5463,-1.52929,55553.0,45282.8,-0.646598,-1.13297,7,1,5,0,1
2139,130817.0,-1.00711,1653030.0,750371.0,-1.42419,-1.20275,709054.0,698211.0,-0.0577443,2.28288,431936.0,174995.0,1.55032,1.2925200000000001,122294.0,118500.0,0.115862,1.31758,10,4,6,0,0
2140,102376.0,1.94182,413062.0,131548.0,1.81061,-2.43757,83712.3,74004.3,-0.446916,0.9024190000000001,566781.0,70179.9,2.7780400000000003,-0.566844,165503.0,66395.4,1.56272,-3.11477,6,0,5,0,1
2141,22802.3,1.6091,127255.0,55972.2,1.4602,-0.562894,111369.0,41861.0,1.62813,-2.14323,380426.0,37678.6,3.00268,-2.61803,400478.0,34963.0,3.12942,0.536558,5,1,4,0,0
2142,47421.4,0.846707,113168.0,52300.8,1.40155,-2.0112,54438.7,51188.5,0.343733,-1.74958,68315.5,49586.5,0.840267,-0.09557589999999999,369978.0,33603.4,3.0898,2.06304,6,1,5,0,0
2143,45114.1,1.7695900000000002,382062.0,67167.7,-2.42333,-0.672983,65666.6,65052.1,0.0735968,1.8849900000000002,85829.3,59534.8,-0.879217,-1.3019399999999999,113401.0,35607.5,-1.82399,-2.54501,4,3,1,0,0
2144,28505.6,-1.45274,62791.6,62055.7,-0.0102421,0.280505,61642.7,59014.6,-0.28510100000000005,-2.9948900000000003,76515.5,49313.4,1.00605,1.0458399999999999,52973.4,29023.2,1.20194,-2.20916,4,1,3,0,0
2145,61741.9,-1.40809,105824.0,99588.8,0.328433,-0.580308,97877.6,85564.2,0.504883,2.83537,157081.0,66180.9,-1.50666,2.0329900000000003,82148.7,56258.1,0.923913,-2.33303,6,3,2,1,0
2146,68785.3,1.13599,653701.0,94713.2,-2.61936,2.85751,112503.0,76012.4,0.930063,-1.29272,111611.0,67594.6,-1.07772,-0.0953306,42182.9,40869.3,-0.175358,-3.0274900000000002,6,1,4,0,1
2147,165497.0,-2.76972,601497.0,257435.0,1.49199,0.465693,177492.0,110871.0,1.04432,-2.09504,79189.9,68399.4,-0.520365,1.48098,42070.1,41847.4,0.028233,-2.4637,4,2,2,0,0
2148,9617.77,-2.48608,608422.0,585797.0,-0.132915,-2.94417,319455.0,286297.0,-0.383197,-0.135897,618386.0,158449.0,2.03762,0.8496440000000001,237206.0,99176.6,-1.51786,-0.327353,9,3,5,1,0
2149,56921.1,-1.96472,254282.0,240576.0,-0.112169,1.18056,137834.0,134403.0,0.121261,-1.8216900000000003,94506.7,45537.3,1.35491,2.95339,74602.5,45104.9,1.077,-0.952476,6,1,5,0,0
2150,18996.9,-0.48255699999999996,553229.0,99716.2,-2.39783,-1.0036399999999999,215798.0,49694.4,-2.14768,-2.1414,294702.0,48084.5,-2.49817,2.15928,115039.0,44581.6,-1.59992,1.88087,5,1,4,0,0
2151,28872.4,0.0926695,82091.3,73751.8,0.359602,1.19789,273898.0,67241.9,-2.07933,0.217439,291602.0,60115.4,-2.2602,-2.1747099999999997,68553.7,54187.4,-0.7003590000000001,-2.8077099999999997,7,1,6,0,0
2152,192754.0,-0.544063,922710.0,217616.0,2.12132,-2.8949599999999998,177708.0,118049.0,-0.926902,0.378902,351107.0,107701.0,-1.84891,1.98807,248108.0,97300.2,-1.5782,-2.68162,10,3,7,0,0
2153,85898.4,1.92003,206903.0,164441.0,0.690059,-0.20313599999999998,169269.0,153979.0,0.4370350000000001,-3.00827,92490.5,80051.4,0.5454939999999999,-2.33964,54992.5,53733.4,0.199763,0.29957399999999995,4,0,4,0,0
2154,15868.0,-2.0030099999999997,198013.0,81613.2,-1.53176,-1.3564200000000002,64718.7,55871.0,-0.520506,-0.0954612,137395.0,53796.1,-1.58677,2.38967,142744.0,41666.6,-1.90101,0.7663989999999999,6,2,4,0,0
2155,43914.5,-1.84821,512353.0,154294.0,1.86695,-1.63257,208739.0,135401.0,0.983202,2.4327400000000003,536469.0,87375.1,2.50106,-0.626448,1300600.0,80806.8,3.47062,0.0541268,9,1,8,0,0
2156,87761.7,-2.4727,207278.0,105538.0,1.29033,0.951677,306611.0,84971.8,1.95595,0.862202,89961.8,64076.3,0.8678739999999999,2.88342,68554.2,57754.6,0.581116,-1.87073,6,1,5,0,0
2157,43825.4,1.8082,219040.0,126792.0,-1.14254,0.853007,417330.0,85632.0,2.26585,-2.3405400000000003,196708.0,68687.0,1.712,-1.3116700000000001,426343.0,57687.8,2.68867,-3.0718,7,0,7,0,0
2158,20721.0,-1.85817,128821.0,68885.7,1.23705,3.08744,62276.7,53451.9,0.563388,-0.744904,45523.3,38484.1,-0.577652,-0.157135,133208.0,35637.4,-1.99141,1.02997,7,0,7,0,0
2159,29807.8,2.18072,154355.0,85258.2,-1.19894,-0.171138,495805.0,77893.8,2.53769,-3.0251099999999997,178446.0,55403.2,1.83642,-1.15931,101252.0,44452.0,1.46167,0.934575,5,1,4,0,0
2160,16325.6,1.0646,247842.0,115198.0,-1.39109,-1.9939900000000002,70126.8,69649.7,0.0723948,1.3459999999999999,57662.0,52643.7,-0.393512,-0.193144,224007.0,45569.0,-2.27314,1.74855,6,1,5,0,0
2161,107958.0,-0.366203,331974.0,120028.0,1.6743599999999998,3.0838,404665.0,64751.9,-2.51854,-2.46464,74051.3,59023.4,0.643335,0.716546,76013.9,56680.5,0.79769,2.3378400000000004,8,0,8,0,0
2162,170123.0,0.184577,521201.0,190599.0,-1.66232,-2.87604,99402.7,68184.4,-0.920737,-1.98157,82740.5,55677.3,-0.946543,0.9625469999999999,37941.4,26333.5,-0.89464,2.4302200000000003,4,2,2,0,0
2163,36852.4,-0.17723699999999998,118699.0,103903.0,0.5177229999999999,2.90543,127598.0,80052.0,-1.01562,-0.470992,128522.0,59151.2,1.40547,2.2711099999999997,51878.4,51070.0,0.139567,0.473206,6,2,4,0,0
2164,52678.4,0.844153,256274.0,196210.0,0.754329,0.744413,142464.0,141176.0,-0.0158955,-1.70035,188461.0,96932.4,-1.2807,-2.85514,160037.0,95023.9,1.09751,1.55609,13,3,10,0,0
2165,34002.8,-1.02304,652333.0,100648.0,-2.55587,2.88165,87684.7,85717.9,-0.159874,0.07179780000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0
