ID,MET,METphi,Type_1,P1,P2,P3,P4,Type_2,P5,P6,P7,P8,Type_3,P9,P10,P11,P12,Type_4,P13,P14,P15,P16,Type_5,P17,P18,P19,P20,Type_6,P21,P22,P23,P24,Type_7,P25,P26,P27,P28,Type_8,P29,P30,P31,P32,Type_9,P33,P34,P35,P36,Type_10,P37,P38,P39,P40,Type_11,P41,P42,P43,P44,Type_12,P45,P46,P47,P48,Type_13,P49,P50,P51,P52
2265,56306.0,1.00749,j,203032.0,190028.0,-0.23175500000000002,2.00582,j,544532.0,167230.0,1.84519,-1.72817,b,158880.0,157709.0,-0.014007499999999999,-1.45289,j,233523.0,105236.0,1.43245,0.365019,j,98069.4,93813.3,-0.172529,2.73259,j,266873.0,60999.6,-2.1543,1.41817,b,68390.0,59011.7,0.523138,-0.376207,j,111178.0,57030.5,-1.28183,1.67701,b,89125.6,38228.1,1.47963,-0.752351,j,253431.0,28764.3,2.8653299999999997,-1.63456,,,,,,,,,,,,,,,
2266,10317.9,-1.41016,b,230027.0,125788.0,-1.2017200000000001,-2.02958,j,194484.0,109992.0,-1.16756,0.549335,b,165870.0,88901.2,-1.2299,2.42734,j,333472.0,66797.7,-2.2902,0.833036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,98093.7,-1.95315,j,134996.0,78927.9,-1.12265,1.55943,j,71980.8,64814.2,-0.453074,1.91917,j,104025.0,42708.9,1.52514,-0.509797,j,42350.3,40503.7,-0.21913600000000003,-1.03321,b,73157.2,37236.5,1.2897399999999999,1.67252,j,24731.7,24119.7,-0.21549699999999997,-1.7893,m-,122538.0,22952.0,-2.35928,3.09587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,148316.0,0.978853,b,160124.0,155547.0,-0.236051,-1.85383,j,159600.0,35796.8,-2.1738299999999997,1.88208,j,436210.0,35594.5,-3.19719,-2.23153,b,33478.4,32201.9,-0.262867,1.67921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,4980.65,-1.41164,j,551050.0,82524.4,2.58608,1.8472,j,146815.0,71974.3,1.33671,-1.57497,j,271983.0,62540.0,2.1484400000000003,2.8855,j,232759.0,35171.4,2.57618,-2.31891,j,47225.0,25293.2,1.22577,-0.524123,j,94980.6,23598.0,2.06699,-0.0830483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,207997.0,2.29368,j,541869.0,182183.0,-1.75315,-0.500511,b,143517.0,94981.8,-0.957349,1.26577,j,507942.0,79524.0,-2.53989,-2.22081,b,63231.6,59510.8,-0.255646,-0.234879,j,48728.1,47884.4,-0.133767,-2.61767,j,82817.8,46485.9,-1.17977,-1.71757,j,247714.0,36103.2,2.6132,-1.46075,j,168489.0,23259.7,-2.66777,-0.372359,m+,310794.0,243321.0,0.728499,2.45986,,,,,,,,,,,,,,,,,,,,
2271,21167.9,0.17362,b,182877.0,129839.0,-0.852872,-3.00003,j,107835.0,103053.0,-0.275947,0.968411,j,102789.0,75264.2,-0.830577,-1.83426,j,79233.2,59725.9,0.756389,0.31388,j,42486.4,41257.2,0.225361,-1.58212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,14774.8,-1.44735,j,481567.0,134891.0,-1.94363,-2.48065,b,116368.0,108226.0,-0.353331,0.382633,j,170793.0,91859.8,-1.2232100000000001,1.83278,j,177747.0,61499.8,-1.71955,0.579733,j,52330.6,44506.5,0.5605100000000001,-2.302,j,56248.6,40177.3,-0.863454,-1.54172,j,29065.9,26038.8,0.38051,1.0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,42133.6,0.834676,b,220691.0,83983.8,-1.61774,-2.77485,j,112422.0,80987.5,0.842928,1.01119,j,75903.4,74445.4,-0.061923,2.04986,j,212870.0,70946.4,-1.75659,-1.6784,b,219526.0,70928.7,-1.79485,-0.0795749,j,466425.0,50774.1,-2.9077,-1.02332,j,73999.8,40764.0,1.19636,-1.75688,j,1037050.0,27549.7,-4.32107,1.82567,,,,,,,,,,,,,,,,,,,,,,,,,
2274,58841.9,-0.221365,j,74321.7,68579.0,0.36273299999999997,2.45347,j,51525.2,46424.3,0.46307200000000004,-0.00531205,j,595576.0,41573.8,3.3538699999999997,-2.73238,j,191814.0,40201.3,2.24384,-2.98327,j,49741.5,31152.7,1.0260200000000002,0.57089,j,81059.0,29038.0,1.68094,-1.59501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,145094.0,3.14028,b,183644.0,171167.0,0.256869,-0.0277515,b,109995.0,98709.9,0.43256400000000006,0.821244,j,78358.9,42455.0,1.2198799999999999,-1.81173,j,260190.0,41955.0,-2.51021,-0.906075,b,83958.6,33867.7,1.55571,2.15029,j,30864.9,30750.8,0.0214829,2.69479,e-,51759.1,39171.6,-0.7816270000000001,3.12479,m+,68423.6,56554.4,-0.63705,2.4646,,,,,,,,,,,,,,,,,,,,,,,,,
2276,47120.5,-1.68916,j,152016.0,141483.0,0.222565,2.78178,j,336652.0,80290.3,2.1116099999999998,1.11432,j,138996.0,49382.7,-1.69302,-0.420507,b,69043.2,49375.5,-0.8607520000000001,-0.9861,j,46016.9,27338.7,1.10412,0.595479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,23011.1,-0.912279,j,275931.0,190450.0,0.9124049999999999,2.82143,j,364548.0,187776.0,1.27835,0.381952,j,329574.0,136546.0,1.52768,-2.50237,b,118958.0,117273.0,0.0679412,2.6221,j,131316.0,113404.0,0.53385,-0.0238407,j,423318.0,73452.4,2.4341,-0.399404,j,87344.2,37926.2,1.47204,-0.525137,j,48337.6,37594.1,0.720444,-1.19542,j,50447.0,23477.0,1.39755,2.30758,,,,,,,,,,,,,,,,,,,,
2278,21184.3,0.176019,j,1008830.0,242013.0,-2.10488,2.8332,j,299876.0,241212.0,0.680556,-2.25203,j,166360.0,155181.0,-0.36692800000000003,0.753273,b,484935.0,148545.0,-1.8484,0.13013,b,463169.0,113022.0,2.08825,0.559793,j,158877.0,57699.8,1.6712099999999999,-1.52442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,68358.3,2.87849,b,70863.0,69191.1,0.187022,-0.374302,j,92046.4,52683.0,1.13085,-1.38016,j,44305.8,30719.9,0.897538,1.28303,j,39531.5,25102.5,-1.01797,2.25821,e+,33915.3,15262.5,-1.43664,0.486664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,284115.0,0.615938,j,754631.0,427038.0,1.1566,-2.7298,b,204504.0,155420.0,-0.766976,0.779624,j,111382.0,75136.1,-0.942796,-0.407349,j,286043.0,55258.6,-2.3270299999999997,-0.918921,j,95181.0,53847.8,-1.16737,-2.33505,j,478997.0,52117.6,2.9081099999999998,-2.77039,j,36809.6,36061.0,0.0686605,0.597555,j,31755.6,27273.0,-0.5557380000000001,2.91362,j,37795.5,26529.2,0.856959,0.820084,j,55063.5,24660.6,1.43554,-0.991248,,,,,,,,,,,,,,,
2281,40570.5,2.58988,j,314648.0,257909.0,-0.574008,-2.53244,j,467065.0,193898.0,1.52394,0.807637,j,156848.0,150341.0,-0.248712,-0.209258,j,88578.9,74799.0,0.591276,-0.0995265,b,86185.2,74711.0,-0.544717,3.02129,j,237139.0,29247.0,-2.78182,2.94689,j,27711.9,25821.4,-0.258218,1.23191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,254084.0,0.821262,b,460886.0,440083.0,0.23963600000000002,-2.90428,b,500927.0,381649.0,0.747969,-0.636427,b,225273.0,224274.0,0.07414950000000001,1.36492,j,202365.0,89179.6,-1.45613,-1.801,b,54348.1,53713.2,0.07256289999999999,2.65169,j,35730.7,34523.7,0.260133,-2.18387,b,35667.8,25767.0,0.840225,2.12931,m-,125241.0,123887.0,-0.147714,1.93054,,,,,,,,,,,,,,,,,,,,,,,,,
2283,56306.0,1.00749,j,203032.0,190028.0,-0.23175500000000002,2.00582,j,544532.0,167230.0,1.84519,-1.72817,b,158880.0,157709.0,-0.014007499999999999,-1.45289,j,233523.0,105236.0,1.43245,0.365019,j,98069.4,93813.3,-0.172529,2.73259,j,266873.0,60999.6,-2.1543,1.41817,b,68390.0,59011.7,0.523138,-0.376207,j,111178.0,57030.5,-1.28183,1.67701,b,89125.6,38228.1,1.47963,-0.752351,j,253431.0,28764.3,2.8653299999999997,-1.63456,,,,,,,,,,,,,,,
2284,11024.7,2.70619,b,384587.0,103270.0,1.9887599999999999,-1.82408,b,388310.0,79227.4,2.27157,1.43995,j,134730.0,60390.5,1.44015,0.332474,j,197747.0,27546.6,2.65882,2.81529,e-,13178.9,11515.4,0.5312279999999999,-2.45337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,203456.0,-2.66596,b,308481.0,248135.0,0.67705,1.28497,j,277254.0,171618.0,1.04308,0.386721,b,146294.0,109880.0,0.7890020000000001,-2.01492,b,187801.0,101302.0,-1.22685,-1.63287,j,59330.9,54154.8,-0.399752,-2.551,j,116182.0,48505.1,1.51369,-0.482139,b,31038.6,30564.1,0.104869,0.511967,j,33258.4,28859.1,-0.50153,2.35292,j,269387.0,23528.0,-3.1288099999999996,0.433719,,,,,,,,,,,,,,,,,,,,
2286,101281.0,0.626085,j,127366.0,102607.0,-0.6759390000000001,-2.8473,j,129545.0,62117.8,-1.3582,-1.71474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,145401.0,0.439872,j,207996.0,172316.0,0.614947,-3.0096,b,507684.0,133544.0,2.00821,0.235085,b,95869.8,87929.4,-0.273613,-2.00097,j,95280.1,80135.3,-0.602592,2.35612,j,248006.0,57445.0,2.13962,-2.74086,j,61890.9,49645.1,0.671366,-1.26645,j,105124.0,48353.8,1.41036,0.890282,j,142316.0,30232.3,2.22848,-0.800429,,,,,,,,,,,,,,,,,,,,,,,,,
2288,95866.9,-0.193071,j,89107.7,87131.7,-0.10093400000000001,-1.91601,b,82725.1,79821.6,0.251977,2.98503,b,149018.0,48608.6,1.7820599999999998,1.5555,j,115359.0,33028.5,-1.91602,2.84039,j,387995.0,25461.2,-3.4158199999999996,1.09199,j,26330.6,24199.0,0.407997,-0.586164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,33776.6,-1.75492,j,1587900.0,107573.0,-3.38395,1.06756,b,423491.0,90242.3,-2.22601,-1.03261,j,72871.4,45481.2,-1.0377100000000001,3.03938,j,603596.0,44802.6,-3.29227,2.35753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,18195.0,-2.55198,b,267714.0,99799.3,-1.6419,-0.951392,j,100457.0,90275.9,0.416367,1.06841,j,72795.1,70334.9,0.00284005,2.25863,j,44207.4,43467.5,-0.067839,-2.18862,j,196376.0,41220.0,-2.24265,2.80149,j,203548.0,39066.5,-2.33364,0.122347,j,48604.2,30134.0,-1.0494700000000001,-1.81904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,95448.7,1.45413,j,90449.0,84970.2,0.33134600000000003,-1.38887,b,122386.0,82889.0,0.9279940000000001,-2.51901,j,42477.1,40921.0,0.0115257,0.213529,j,111643.0,35111.6,1.82003,3.13434,m-,122690.0,70544.4,-1.15125,2.12683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,72287.0,1.56698,j,216465.0,105457.0,1.34494,-3.14071,j,602190.0,90701.6,-2.57966,-2.58369,j,278379.0,75261.8,-1.9811599999999998,0.153571,j,797221.0,67244.2,-3.1639999999999997,-1.3819,b,53015.8,51802.2,0.15424200000000002,-0.0189775,j,155191.0,41170.0,-1.99977,-1.17924,e-,62249.0,54183.7,-0.539071,0.798738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,9929.7,-0.921007,j,417065.0,92564.2,2.18453,2.16733,b,137030.0,76289.3,1.18925,-0.214209,j,268157.0,41495.2,2.5522,-1.27551,j,37491.1,36946.8,0.13122899999999998,1.66999,j,72727.0,35391.1,1.34073,-2.46494,j,350163.0,28182.5,3.21108,-1.71326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,69245.9,-2.372,j,115485.0,106938.0,-0.386679,-2.81992,b,136409.0,95530.2,0.867065,-0.15084,j,110834.0,73305.8,-0.969541,0.638562,j,67556.0,57837.7,-0.552769,-0.213273,j,130062.0,49161.2,1.62694,2.21805,j,28673.1,27949.4,-0.214614,1.70839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,58683.0,-0.673709,b,1615160.0,724425.0,1.43743,2.41371,b,434849.0,305701.0,-0.874165,-0.718483,b,529281.0,222756.0,1.51051,-1.42426,j,122916.0,117030.0,0.027885200000000002,-0.548628,j,589352.0,64016.0,2.90976,0.549902,b,121078.0,59740.5,-1.32659,0.323914,e-,162763.0,27247.6,2.4734,-0.14182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,75781.7,-2.81752,b,108501.0,106550.0,-0.17516700000000002,0.838667,j,95122.2,78060.1,-0.646126,0.0654887,j,98174.6,64319.5,-0.984108,-1.75231,b,108440.0,55896.5,-1.2793700000000001,3.04781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,15856.9,2.33324,j,111168.0,106966.0,-0.246167,0.708506,j,82746.2,75456.5,-0.408086,-1.07469,b,131478.0,72170.1,1.19957,3.01719,j,65013.8,62768.0,0.18679300000000001,-2.85428,j,30722.0,30053.4,0.201267,-0.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,7220.24,-2.84998,j,536766.0,68367.0,2.7492400000000004,0.0476607,b,107389.0,58884.7,-1.20375,0.365342,j,121960.0,53902.3,1.45611,-2.51183,j,58037.8,44400.0,-0.762139,-3.08724,j,217965.0,40257.9,-2.37338,-2.30545,j,40345.6,37021.1,-0.393302,0.851125,j,211300.0,28920.8,2.67676,2.21454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,50500.1,-0.407207,j,629420.0,330222.0,1.25227,-3.00959,b,254180.0,245900.0,0.240657,0.264687,j,1976370.0,68855.3,-4.0498400000000006,0.205691,b,67398.4,63870.0,-0.207094,-1.85903,j,137207.0,59288.2,-1.4796,0.851437,b,69192.7,55379.1,-0.674879,2.98201,j,155792.0,54484.5,1.70987,-1.95942,j,30872.6,29696.0,-0.271953,1.44119,,,,,,,,,,,,,,,,,,,,,,,,,
2300,67880.3,0.346023,j,858183.0,132907.0,2.55212,-2.69789,b,439805.0,100517.0,2.1553,-1.44681,j,64397.0,60821.3,-0.325955,0.829839,e+,77038.9,47956.9,-1.05209,1.26838,m-,273455.0,84700.7,1.8402599999999998,0.263684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,17835.0,2.42225,j,91802.2,71035.2,0.732414,-2.3851,b,134037.0,56065.2,1.51539,2.14171,b,49494.1,48320.6,0.20333199999999998,-1.12012,j,47759.5,45632.5,-0.248615,0.143086,j,81410.8,43610.5,1.22892,0.252714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,56979.0,-0.59443,b,218961.0,153698.0,-0.885862,2.25591,j,162426.0,137036.0,-0.560769,-0.664427,b,115254.0,109590.0,0.287202,1.68578,b,111376.0,108019.0,0.0714536,-1.40983,b,80228.7,76604.4,-0.250324,-2.4798,j,70964.4,34462.5,1.3465,1.70521,j,29780.3,26218.2,-0.503904,3.08773,j,29896.8,24363.6,-0.636402,1.2103,,,,,,,,,,,,,,,,,,,,,,,,,
2303,39036.4,-2.37689,j,1167640.0,101379.0,-3.13485,0.361246,b,89257.5,82748.0,0.383808,-2.31073,b,62237.9,61225.6,-0.148045,0.727377,j,39815.0,30961.5,0.7344310000000001,2.54974,m-,50861.2,28442.1,-1.1850100000000001,-0.245708,m+,41420.6,23645.6,1.16001,-2.84846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,26736.4,1.93455,j,379131.0,119113.0,1.82015,2.28643,j,214534.0,92360.6,1.48248,-0.26415,j,80493.2,63150.8,0.709843,-1.13361,b,52350.6,50386.7,-0.218245,-1.65423,j,297492.0,31273.9,2.94263,2.53005,j,944087.0,23145.5,4.4013599999999995,-0.631065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,46490.0,2.81558,b,83536.2,37582.6,1.4334799999999999,1.24008,b,32636.4,29697.8,0.422917,2.59573,j,29882.4,29309.2,0.164008,0.817583,e-,61041.3,47433.2,-0.740451,-0.751343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,35999.0,0.723573,j,131671.0,92985.5,0.8600209999999999,3.13699,j,135895.0,67633.3,1.31498,-1.73269,j,39825.9,38105.4,-0.285092,0.555811,j,32741.8,29854.9,0.426228,-0.482007,b,108025.0,24168.8,2.17434,1.73752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,42607.3,-1.08875,j,154084.0,153652.0,-0.0333036,1.65145,j,193416.0,147032.0,-0.7670020000000001,-0.872507,j,142098.0,140026.0,-0.12090999999999999,2.61192,j,47084.6,46850.2,0.0400786,-1.30476,j,973174.0,31752.8,4.11545,-1.70382,b,124202.0,29056.6,-2.1295900000000003,0.123732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,127300.0,-2.84914,b,81324.6,65055.1,0.683914,0.181986,j,86307.1,51805.0,-1.09449,0.862067,b,64387.6,51649.4,-0.6818960000000001,-0.0164421,m-,57629.5,56524.6,-0.197399,-2.43798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,42640.2,-1.13863,j,229694.0,215858.0,-0.318484,-3.05267,j,139204.0,121453.0,0.525934,-0.903243,j,266354.0,112625.0,-1.50168,0.93833,b,94900.1,49549.2,1.2587700000000002,0.944109,j,489130.0,35695.3,-3.3091199999999996,1.53547,j,203875.0,32250.6,-2.52978,0.0928986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,93276.2,0.186244,j,311334.0,51481.0,2.48526,2.70978,b,87354.4,50335.7,-1.13399,-2.1137,j,210975.0,48423.8,-2.14978,-2.39469,b,89479.2,45210.8,1.30241,1.27465,j,81120.7,23873.5,1.8887900000000002,-0.808421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,29026.7,2.99506,b,154030.0,72188.9,1.38763,1.13925,j,199713.0,57868.6,1.9097400000000002,-0.656135,j,346636.0,45122.0,2.72667,-1.97694,j,38852.5,33665.2,0.5437649999999999,-2.04641,j,40151.9,29103.8,0.844024,2.37312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,22122.5,-0.148409,j,171607.0,133130.0,-0.723104,1.5221,j,119457.0,110825.0,-0.268785,-2.18745,b,50268.8,42271.3,0.570535,-1.82412,j,38888.2,34761.5,-0.465471,0.178526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,73971.5,2.27285,b,340129.0,150377.0,1.4504299999999999,-1.67326,j,146365.0,112292.0,0.755959,3.00033,j,155154.0,80391.5,1.26599,0.374783,b,95751.2,80186.7,0.599341,1.0242,j,80616.3,66326.7,0.639366,1.66895,j,75863.9,55867.1,0.79966,-0.598708,j,167853.0,46075.9,1.96593,-0.490433,j,40110.1,35732.9,-0.477704,-1.81577,j,25587.6,24514.0,-0.272928,2.69381,,,,,,,,,,,,,,,,,,,,
2314,133477.0,-2.22732,j,151262.0,145317.0,0.277115,0.683354,b,92577.9,89549.6,0.19717200000000001,2.09391,b,134537.0,76617.7,-1.1553799999999999,-2.3644,j,88931.7,47468.1,1.23386,-0.211359,j,51889.8,28899.9,1.1896799999999998,1.41191,e-,86616.5,22478.6,-2.0247900000000003,-0.469263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,122401.0,-2.57973,j,407841.0,194119.0,-1.36489,-0.10051,j,167428.0,135353.0,0.660821,2.19821,j,76914.1,70898.5,0.38299099999999997,2.91365,j,159799.0,59353.7,-1.6463700000000001,0.576379,j,98990.7,49511.8,1.31445,-3.09946,j,49992.4,41689.7,-0.609807,0.777715,j,97714.3,38287.7,1.5839,-0.51234,j,33852.1,33269.6,0.154387,-2.57565,j,467859.0,30663.0,3.41696,-0.473188,j,124239.0,30577.2,-2.07694,-1.24984,j,122879.0,28834.6,-2.12584,2.29412,,,,,,,,,,
2316,6782.57,-2.1206,j,1584640.0,122219.0,3.25385,-2.97725,j,86908.1,55474.8,1.01521,-0.387815,j,137236.0,49519.7,1.67651,0.12008,j,385013.0,49110.4,2.74756,0.693856,j,300838.0,45692.1,2.57165,-1.20783,j,378870.0,42659.2,2.8736,2.47562,j,168183.0,25010.4,2.59252,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,26407.8,1.1887,b,131021.0,81212.7,1.04579,-1.24036,b,133234.0,74983.4,-1.16955,2.17549,j,139647.0,32474.6,-2.13618,-0.768064,m-,69492.3,59827.0,0.561038,2.05509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,155934.0,-0.380982,j,392862.0,260899.0,-0.9651270000000001,2.68073,b,97264.6,92016.1,0.322187,-1.52374,j,99629.9,81352.4,-0.597693,1.39274,b,81980.0,62353.1,-0.767953,-1.01433,j,58071.3,50438.7,-0.535658,0.0283176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,64705.0,-1.8047,j,276843.0,225291.0,-0.612334,0.802788,j,318476.0,144715.0,-1.41801,-1.97186,j,308262.0,73019.3,-2.1170299999999997,2.44108,b,57991.4,56044.9,0.231501,-2.21019,j,73597.6,29433.6,-1.5617299999999998,1.71519,j,37530.6,25313.3,-0.934385,2.18477,j,126840.0,23078.0,-2.38742,0.435757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,31605.2,1.19554,j,162844.0,84938.2,1.26302,2.05424,j,249060.0,55790.8,2.17594,-1.81842,j,102779.0,42388.9,1.52799,-0.194712,j,39427.0,33528.3,-0.569468,-1.08899,j,440074.0,24655.2,3.5742800000000003,-2.57767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,137632.0,-2.17751,b,639115.0,280064.0,-1.46561,1.31245,j,227304.0,152700.0,-0.951357,-1.34182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,37752.9,-1.39625,j,146172.0,92089.1,1.0346799999999998,2.46926,j,120842.0,71224.6,1.11755,-0.185999,b,71404.1,69498.7,0.184705,-1.28668,j,1129810.0,42529.2,3.9723300000000004,2.0329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,42450.6,-1.86714,b,192723.0,120971.0,1.03419,0.750428,b,49994.0,42241.2,0.578783,-2.99435,j,919546.0,39473.4,3.8408800000000003,1.14086,j,181003.0,29290.1,2.50615,2.85186,g,324307.0,92353.8,1.92829,-1.7151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,18753.6,-0.521253,b,192384.0,102043.0,-1.2456399999999999,-1.32184,j,140572.0,85203.7,1.0814,2.76204,j,103225.0,73942.8,0.850598,1.27856,m+,44083.6,41961.1,0.316728,-0.728652,m-,37480.0,37377.9,-0.0738311,-1.72864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,78032.3,1.91929,j,138191.0,135316.0,0.0240716,-1.03582,j,163728.0,127472.0,0.729273,2.28596,j,81083.8,79431.6,0.105071,-0.252161,b,60822.0,60621.2,-0.0231319,2.85933,j,285642.0,42132.0,2.6008299999999998,-0.949693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,18707.3,-0.357374,b,513556.0,143270.0,1.9484400000000002,-0.648018,j,137880.0,131349.0,0.30178,2.6529,j,64177.1,60463.7,-0.302435,2.0142,j,90476.6,58330.2,0.99311,-0.450832,j,86258.7,53895.2,-1.0295100000000001,-2.41514,j,41699.6,24410.9,1.11765,1.22273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,66335.8,-1.08952,j,81416.3,80872.0,-0.07949880000000001,0.605036,b,120805.0,73096.6,-1.06939,2.57254,e+,66184.7,48272.5,-0.836836,-2.65071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,58130.1,-3.09001,j,201337.0,82680.3,1.5368899999999999,0.309411,j,51909.7,39543.4,-0.760907,-0.509587,j,62569.6,30082.9,1.3542399999999999,-2.82885,j,139048.0,29226.0,2.24064,-2.43153,j,36068.3,25365.9,0.8442200000000001,2.42099,j,26804.2,25154.1,-0.30845900000000004,0.749993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,22644.4,-2.90714,b,75662.0,69562.7,0.41062600000000005,0.131298,b,72577.9,56512.6,-0.731412,-3.03452,j,38968.5,33519.2,-0.556836,1.18512,j,46505.1,32020.0,-0.906335,-0.367544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,18129.4,-0.526221,b,379464.0,99613.5,2.0119,1.90254,j,103515.0,91961.2,0.486997,-0.509525,j,78387.0,77984.6,-0.0241597,-1.76212,j,26076.0,25582.8,-0.0195827,0.226595,e-,318832.0,84910.7,1.9979900000000002,-3.00359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,84910.2,1.66373,j,175713.0,153416.0,0.51448,-1.30711,j,849903.0,77281.4,-3.08867,-2.32661,b,83826.7,55480.2,0.9681209999999999,1.89212,j,230603.0,50566.5,-2.19725,0.744903,j,41592.8,40879.9,0.111456,1.1878,j,43602.7,40507.2,0.343931,-2.39747,j,208411.0,38091.3,2.38355,1.20046,b,96033.8,37510.8,1.5822100000000001,-3.07157,j,241980.0,33728.9,2.65876,-2.86927,j,77492.1,25034.3,-1.795,0.252658,j,53273.9,24309.1,-1.41418,1.51403,j,42705.9,23928.0,1.17841,-0.781307,j,97676.9,23176.6,2.11452,-0.470787
2332,19567.2,-1.47811,j,47440.8,46490.4,-0.18604600000000002,2.02949,j,218902.0,32528.2,-2.59365,2.91839,e+,34292.5,30212.3,-0.514033,-0.258065,m-,29382.2,24664.4,0.609045,0.189815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,120882.0,0.462734,j,193029.0,183541.0,-0.292968,-2.18448,j,217304.0,171514.0,-0.7037979999999999,-2.77116,j,1026050.0,153958.0,2.5838099999999997,0.884164,j,415234.0,147144.0,1.69692,0.982851,j,312157.0,42096.2,-2.69177,-2.01932,b,78536.2,39694.1,-1.30216,-0.427278,j,140787.0,35985.8,-2.03988,1.4512,j,906959.0,30569.8,-4.08293,2.71171,j,36307.2,29948.0,0.600751,-1.42785,b,73112.3,29392.6,1.55821,-1.36884,j,57045.3,27823.5,1.34227,-3.08624,j,111988.0,27161.5,2.09422,-0.649507,j,38098.9,24260.4,-1.01544,-1.43815
2334,82293.5,2.87093,j,241894.0,96957.6,-1.56273,-0.829069,j,107921.0,75228.5,0.8973049999999999,3.00425,j,756537.0,69530.4,3.0779,0.904953,b,184257.0,45753.2,2.06911,-0.275173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
